YEAR	MONTH	DAY	HOUR	MIN	SEC	RLOC	LAT	LON	DEPTH	MAG	TYPMAG	REGION	RNG_MAG
2017	11	8	11	14	18.4	L	10.042	-72.022	5	2.6	Mw	occidente	[0, 3)
2017	11	8	15	36	48.4	L	10.084	-67.63	5	2.2	Mw	centro	[0, 3)
2017	11	8	21	46	23.2	L	9.996	-67.224	15.8	2.6	Mw	centro	[0, 3)
2017	11	8	22	20	51.7	R	10.965	-60.247	35.2	3.9	Mw	oriente	[3, 4)
2017	11	8	22	45	43.4	R	6.773	-73.162	162.4	3.5	Mw	occidente	[3, 4)
2017	11	9	2	33	53.3	R	11.231	-61.126	56.4	3.6	Mw	oriente	[3, 4)
2017	11	9	2	58	 9.0	L	9.939	-69.689	5	2.5	Mw	occidente	[0, 3)
2017	11	9	3	9	 4.4	R	6.795	-73.12	159.2	3.1	Mw	occidente	[3, 4)
2017	11	9	3	54	47.4	R	10.847	-61.602	42.3	4.1	Mw	oriente	[4, 5)
2017	11	9	4	17	15.2	R	6.801	-73.168	164.6	3	Mw	occidente	[3, 4)
2017	11	9	8	52	 7.2	R	5.067	-73.794	154.8	4.3	Mw	occidente	[4, 5)
2017	11	9	11	17	40.9	R	6.446	-72.891	129.8	2.8	Mw	occidente	[0, 3)
2017	11	9	14	33	57.9	R	6.791	-71.938	7.6	3	Mw	occidente	[3, 4)
2017	11	9	14	55	 9.7	R	5.901	-72.658	36	3.1	Mw	occidente	[3, 4)
2017	11	9	18	45	21.1	L	10.922	-69.749	5	3.6	Mw	occidente	[3, 4)
2017	11	9	19	15	29.8	L	10.058	-69.974	34.6	2.5	Mw	occidente	[0, 3)
2017	11	9	19	15	32.4	L	10.186	-70.087	5	1.8	Mw	occidente	[0, 3)
2017	11	9	23	54	31.3	L	10.756	-61.841	73.7	3.7	Mw	oriente	[3, 4)
2017	11	10	2	1	 3.5	L	10.711	-62.076	17.2	3.9	Mw	oriente	[3, 4)
2017	11	10	6	48	40.2	R	6.76	-73.183	168.6	3.2	Mw	occidente	[3, 4)
2017	11	10	8	28	39.4	L	11.046	-62.089	11.8	3.8	Mw	oriente	[3, 4)
2017	11	10	10	35	56.7	L	10.355	-70.508	15.9	2.6	Mw	occidente	[0, 3)
2017	11	10	11	8	 1.2	L	6.855	-71.774	9	2.9	Mw	occidente	[0, 3)
2017	11	10	11	13	19.0	L	10.527	-62.328	16.3	3.1	Mw	oriente	[3, 4)
2017	11	10	17	17	44.7	R	9.933	-73.056	3.9	3	Mw	occidente	[3, 4)
2017	11	10	18	1	41.8	L	9.939	-67.221	2.9	2.1	Mw	centro	[0, 3)
2017	11	10	18	28	37.9	L	8.375	-71.493	5	2.8	Mw	occidente	[0, 3)
2017	11	10	18	29	58.5	L	11.472	-72.782	19.1	3.3	Mw	occidente	[3, 4)
2017	11	10	22	19	28.9	R	6.899	-73.163	152.9	4.1	Mw	occidente	[4, 5)
2017	11	10	23	22	50.2	R	6.544	-73.015	157.5	3.1	Mw	occidente	[3, 4)
2017	11	11	4	19	 9.3	R	7.062	-73.109	163.4	3.1	Mw	occidente	[3, 4)
2017	11	11	5	26	46.5	R	6.828	-73.169	155.9	3.7	Mw	occidente	[3, 4)
2017	11	11	8	4	42.9	L	10.273	-62.162	5	3.7	Mw	oriente	[3, 4)
2017	11	11	8	31	53.5	R	6.838	-73.161	162.6	3.3	Mw	occidente	[3, 4)
2017	11	11	11	21	11.8	R	6.902	-73.105	155.2	3.6	Mw	occidente	[3, 4)
2017	11	11	11	44	 3.2	L	10.147	-70.467	8.7	1.7	Mw	occidente	[0, 3)
2017	11	11	12	21	27.9	R	6.844	-73.047	158.3	3	Mw	occidente	[3, 4)
2017	11	11	13	20	13.8	L	11.181	-62.116	120.8	3.7	Mw	oriente	[3, 4)
2017	11	11	15	23	38.3	L	10.322	-64.85	12.4	2.9	Mw	oriente	[0, 3)
2017	11	11	16	27	22.1	L	10.232	-64.563	7.9	2.4	Mw	oriente	[0, 3)
2017	11	11	17	20	35.9	L	10.618	-62.913	5	3	Mw	oriente	[3, 4)
2017	11	11	17	29	56.0	L	10.343	-63.064	3	2.7	Mw	oriente	[0, 3)
2017	11	11	20	29	 9.9	L	10.528	-72.905	5.3	2.8	Mw	occidente	[0, 3)
2017	11	11	23	14	21.8	L	10.449	-69.42	5	2	Mw	occidente	[0, 3)
2017	11	11	23	39	24.8	R	6.827	-73.112	138.8	3	Mw	occidente	[3, 4)
2017	11	12	0	3	31.2	R	6.737	-73.136	166.6	2.8	Mw	occidente	[0, 3)
2017	11	12	1	8	31.1	L	10.636	-65.229	5	3.3	Mw	centro	[3, 4)
2017	11	12	1	53	12.6	L	9.729	-69.837	5	1.5	Mw	occidente	[0, 3)
2017	11	12	1	54	38.3	R	6.391	-72.136	0	3.1	Mw	occidente	[3, 4)
2017	11	12	1	56	27.9	R	6.788	-73.21	168.5	3.5	Mw	occidente	[3, 4)
2017	11	12	3	19	45.1	L	9.425	-64.196	34.9	3	Mw	oriente	[3, 4)
2017	11	12	3	44	52.0	L	10.865	-66.227	5	2.2	Mw	centro	[0, 3)
2017	11	12	10	46	27.9	R	6.826	-73.166	164.7	3.1	Mw	occidente	[3, 4)
2017	11	12	16	16	42.4	L	9.935	-67.219	4.9	2.5	Mw	centro	[0, 3)
2017	11	12	16	33	16.2	L	10.625	-69.29	5	2.7	Mw	occidente	[0, 3)
2017	11	12	23	34	27.4	L	9.441	-63.334	12.7	4.7	Mw	oriente	[4, 5)
2017	11	13	6	53	31.6	R	6.816	-73.153	164.9	3	Mw	occidente	[3, 4)
2017	11	13	8	3	46.0	R	6.35	-72.444	0	2.9	Mw	occidente	[0, 3)
2017	11	13	12	27	27.5	L	9.426	-70.115	5	3	Mw	occidente	[3, 4)
2017	11	13	15	20	55.3	L	8.348	-71.343	5	2.8	Mw	occidente	[0, 3)
2017	11	13	20	35	54.6	L	7.144	-72.385	5	3.5	Mw	occidente	[3, 4)
2017	11	13	23	11	25.5	R	6.813	-73.218	171.4	3.6	Mw	occidente	[3, 4)
2017	11	14	2	40	19.1	R	6.776	-73.148	168.9	3.2	Mw	occidente	[3, 4)
2017	11	14	3	19	22.9	R	6.81	-73.206	173.6	3.6	Mw	occidente	[3, 4)
2017	11	14	4	14	31.6	L	9.304	-70.251	5	2.1	Mw	occidente	[0, 3)
2017	11	14	4	36	30.4	L	8.228	-71.164	2.8	2.7	Mw	occidente	[0, 3)
2017	11	14	8	9	59.8	R	6.812	-73.123	167.4	3.7	Mw	occidente	[3, 4)
2017	11	14	15	31	51.8	R	6.812	-73.204	167.4	3.4	Mw	occidente	[3, 4)
2017	11	14	16	10	51.6	L	9.851	-66.981	5	2	Mw	centro	[0, 3)
2017	11	14	16	22	49.0	R	6.793	-73.301	192.7	3.2	Mw	occidente	[3, 4)
2017	11	14	22	36	42.3	R	6.672	-73.852	9	3.7	Mw	occidente	[3, 4)
2017	11	15	0	57	17.3	L	10.279	-72.029	31.4	3.9	Mw	occidente	[3, 4)
2017	11	15	2	7	53.4	R	6.343	-73.619	5	3.5	Mw	occidente	[3, 4)
2017	11	15	6	56	38.3	R	6.866	-73.151	162.1	3.7	Mw	occidente	[3, 4)
2017	11	15	7	25	24.5	R	6.861	-73.023	162.6	3.6	Mw	occidente	[3, 4)
2017	11	15	17	14	 3.8	L	8.911	-70.984	6.5	2.5	Mw	occidente	[0, 3)
2017	11	15	17	45	 5.7	L	9.932	-69.135	5	2.5	Mw	occidente	[0, 3)
2017	11	15	18	18	16.0	L	10.14	-66.713	5	2.3	Mw	centro	[0, 3)
2017	11	15	21	4	52.9	L	9.924	-69.751	1.1	2.9	Mw	occidente	[0, 3)
2017	11	16	7	27	10.3	R	6.864	-73.364	141.5	3.8	Mw	occidente	[3, 4)
2017	11	16	8	42	42.2	R	6.767	-73.163	164.7	4.1	Mw	occidente	[4, 5)
2017	11	16	9	1	59.5	L	7.846	-71.474	1	2.7	Mw	occidente	[0, 3)
2017	11	16	10	26	42.6	R	10.983	-73.19	90.4	3.3	Mw	occidente	[3, 4)
2017	11	16	11	26	29.0	L	9.228	-70.753	5	4.1	Mw	occidente	[4, 5)
2017	11	16	14	36	30.2	R	7.271	-73.606	7.9	2.9	Mw	occidente	[0, 3)
2017	11	16	17	1	49.6	L	9.923	-67.2	5	2.1	Mw	centro	[0, 3)
2017	11	16	19	11	34.5	R	6.758	-73.171	172.6	3.7	Mw	occidente	[3, 4)
2017	11	16	21	30	17.0	R	10.394	-73.275	64.7	3.7	Mw	occidente	[3, 4)
2017	11	17	2	36	25.4	L	10.756	-69.691	5	2.6	Mw	occidente	[0, 3)
2017	11	17	6	1	26.6	R	6.612	-72.427	0	3.1	Mw	occidente	[3, 4)
2017	11	17	8	27	54.1	R	6.797	-73.175	155	4.1	Mw	occidente	[4, 5)
2017	11	17	10	8	54.2	L	10.589	-67.599	4.4	2.6	Mw	centro	[0, 3)
2017	11	17	13	11	39.2	R	6.756	-73.067	161	3.9	Mw	occidente	[3, 4)
2017	11	17	17	6	 2.7	L	9.234	-63.721	11.3	2.6	Mw	oriente	[0, 3)
2017	11	17	17	16	29.5	L	9.787	-73.142	36.9	3.4	Mw	occidente	[3, 4)
2017	11	17	19	35	26.5	L	10.063	-70.59	5	2.7	Mw	occidente	[0, 3)
2017	11	17	20	34	27.8	L	10.247	-67.782	0.1	2.3	Mw	centro	[0, 3)
2017	11	17	23	55	58.8	L	12.063	-69.515	39.4	2.9	Mw	occidente	[0, 3)
2017	11	18	5	42	14.8	L	10.03	-70.19	17.7	1.7	Mw	occidente	[0, 3)
2017	11	18	5	54	56.8	L	8.369	-71.943	5	4.9	Mw	occidente	[4, 5)
2017	11	18	5	54	56.8	L	8.372	-71.946	5	5	Mw	occidente	[5, 10)
2017	11	18	6	1	11.0	L	7.834	-71.591	11.4	3.6	Mw	occidente	[3, 4)
2017	11	18	6	1	 2.8	L	7.439	-71.445	5	3.1	Mw	occidente	[3, 4)
2017	11	18	6	5	24.4	L	8.186	-71.736	5	3	Mw	occidente	[3, 4)
2017	11	18	6	8	 0.8	L	8.589	-71.944	38.3	2.6	Mw	occidente	[0, 3)
2017	11	18	7	4	14.4	L	8.393	-71.935	5.9	3.2	Mw	occidente	[3, 4)
2017	11	18	7	30	28.5	L	8.306	-71.921	5	3.8	Mw	occidente	[3, 4)
2017	11	18	7	55	27.2	L	8.292	-71.808	5.8	2.3	Mw	occidente	[0, 3)
2017	11	18	8	1	35.0	L	7.895	-71.733	24.5	3.1	Mw	occidente	[3, 4)
2017	11	18	8	5	37.1	L	8.056	-71.701	10	2.4	Mw	occidente	[0, 3)
2017	11	18	8	35	56.3	L	8.17	-71.69	5	2.3	Mw	occidente	[0, 3)
2017	11	18	8	47	 2.2	L	7.958	-71.677	24.1	2.4	Mw	occidente	[0, 3)
2017	11	18	8	52	17.7	L	7.972	-71.724	5	3	Mw	occidente	[3, 4)
2017	11	18	9	21	10.8	L	8.055	-71.747	4.5	3	Mw	occidente	[3, 4)
2017	11	18	9	28	 9.0	L	8.023	-71.736	5.2	2.9	Mw	occidente	[0, 3)
2017	11	18	11	6	28.4	L	8.029	-71.754	17.5	2.4	Mw	occidente	[0, 3)
2017	11	18	11	13	 9.2	L	8.353	-71.942	8.9	3.8	Mw	occidente	[3, 4)
2017	11	18	11	33	20.7	L	8.37	-71.908	10.8	3.6	Mw	occidente	[3, 4)
2017	11	18	12	18	50.2	R	10.651	-66.855	1.7	2.5	Mw	centro	[0, 3)
2017	11	18	14	18	20.0	L	8.369	-71.85	3.3	3.7	Mw	occidente	[3, 4)
2017	11	18	19	17	12.1	R	6.248	-72.651	21.8	3.2	Mw	occidente	[3, 4)
2017	11	18	20	14	33.6	L	8.076	-71.769	25.1	2.8	Mw	occidente	[0, 3)
2017	11	18	21	19	56.2	L	8.343	-71.85	4.7	2.8	Mw	occidente	[0, 3)
2017	11	18	22	54	43.7	L	10.48	-62.12	9	3.1	Mw	oriente	[3, 4)
2017	11	18	23	30	35.6	L	7.87	-71.519	5	2.4	Mw	occidente	[0, 3)
2017	11	19	1	58	22.2	L	8.376	-71.878	5.5	2.7	Mw	occidente	[0, 3)
2017	11	19	2	8	28.7	R	6.207	-72.324	10.4	3	Mw	occidente	[3, 4)
2017	11	19	2	26	17.7	L	8.395	-71.886	6.5	2.7	Mw	occidente	[0, 3)
2017	11	19	2	44	17.2	R	12.299	-71.851	21.6	3.2	Mw	occidente	[3, 4)
2017	11	19	4	46	26.8	L	10.671	-62.334	88	3.9	Mw	oriente	[3, 4)
2017	11	19	12	7	10.5	R	7.19	-73.089	93.9	3.2	Mw	occidente	[3, 4)
2017	11	19	15	6	15.8	R	6.96	-72.127	4	3.2	Mw	occidente	[3, 4)
2017	11	19	16	27	48.5	R	8.226	-71.811	5	2.4	Mw	occidente	[0, 3)
2017	11	19	16	52	 3.3	R	7.049	-73.216	16.4	3.3	Mw	occidente	[3, 4)
2017	11	19	17	40	30.2	L	9.787	-69.807	5	2.4	Mw	occidente	[0, 3)
2017	11	19	17	53	17.7	R	6.87	-72.247	29.2	4.5	Mw	occidente	[4, 5)
2017	11	19	19	35	13.0	R	6.787	-73.101	160.2	3.7	Mw	occidente	[3, 4)
2017	11	19	20	42	42.7	R	6.768	-73.085	161.5	3.4	Mw	occidente	[3, 4)
2017	11	20	0	55	14.2	L	8.354	-71.869	5	3.6	Mw	occidente	[3, 4)
2017	11	20	1	1	30.6	L	10.199	-67.82	5	2.6	Mw	centro	[0, 3)
2017	11	20	1	3	35.4	L	10.193	-67.938	5	1.8	Mw	centro	[0, 3)
2017	11	20	2	5	42.4	L	10.281	-67.512	5	1.9	Mw	centro	[0, 3)
2017	11	20	3	16	18.3	L	8.379	-71.874	5	3.6	Mw	occidente	[3, 4)
2017	11	20	5	43	36.6	R	7.045	-73.235	5	3.4	Mw	occidente	[3, 4)
2017	11	20	6	5	25.8	R	6.525	-71.864	48.9	3.6	Mw	occidente	[3, 4)
2017	11	20	7	10	56.8	R	6.797	-73.096	156.4	3.3	Mw	occidente	[3, 4)
2017	11	20	7	39	 8.3	R	6.882	-73.144	142	3.1	Mw	occidente	[3, 4)
2017	11	20	11	31	35.2	L	10.755	-63.607	31.4	2.8	Mw	oriente	[0, 3)
2017	11	20	18	34	25.0	L	9.611	-63.62	5	2.9	Mw	oriente	[0, 3)
2017	11	20	18	59	34.4	R	6.908	-72.926	167.4	3.4	Mw	occidente	[3, 4)
2017	11	20	20	10	 6.6	R	12.328	-71.82	25.7	3.9	Mw	occidente	[3, 4)
2017	11	21	2	11	26.6	R	6.809	-73.088	168.6	3.7	Mw	occidente	[3, 4)
2017	11	21	6	47	37.7	L	10.064	-69.959	6.5	2.5	Mw	occidente	[0, 3)
2017	11	21	13	22	59.8	R	6.777	-72.951	154.5	3.7	Mw	occidente	[3, 4)
2017	11	21	13	25	15.0	R	6.829	-73.149	155.3	4.1	Mw	occidente	[4, 5)
2017	11	21	13	27	50.3	R	6.859	-73.072	160.7	4	Mw	occidente	[4, 5)
2017	11	21	15	35	52.3	R	6.748	-73.01	163.2	3.2	Mw	occidente	[3, 4)
2017	11	21	16	9	11.1	L	9.918	-67.199	15	1.8	Mw	centro	[0, 3)
2017	11	21	17	15	34.8	R	9.675	-73.325	0.7	3.3	Mw	occidente	[3, 4)
2017	11	21	21	27	 4.2	R	6.793	-73.101	164.2	3.4	Mw	occidente	[3, 4)
2017	11	22	0	55	 9.7	L	10.202	-67.816	5	3.1	Mw	centro	[3, 4)
2017	11	22	1	7	27.1	L	10.216	-67.868	9.3	1.8	Mw	centro	[0, 3)
2017	11	22	1	13	20.7	L	10.55	-62.181	5	3.5	Mw	oriente	[3, 4)
2017	11	22	2	15	13.6	R	5.151	-73.874	155.1	3.8	Mw	occidente	[3, 4)
2017	11	22	10	53	47.1	R	6.801	-73.103	157.8	3.7	Mw	occidente	[3, 4)
2017	11	22	11	52	55.1	R	5.05	-73.185	34.9	3.2	Mw	occidente	[3, 4)
2017	11	22	17	24	11.8	L	9.118	-70.066	2.5	2.7	Mw	occidente	[0, 3)
2017	11	22	18	4	31.8	L	7.489	-72.042	5.7	3	Mw	occidente	[3, 4)
2017	11	22	18	11	11.4	R	11.386	-72.493	22.3	2.5	Mw	occidente	[0, 3)
2017	11	22	19	2	42.1	R	6.774	-73.11	154.1	3	Mw	occidente	[3, 4)
2017	11	22	20	42	 9.1	L	11.105	-62.135	27.3	4.4	Mw	oriente	[4, 5)
2017	11	22	23	33	31.6	R	7.129	-73.283	22.1	2.8	Mw	occidente	[0, 3)
2017	11	23	2	6	24.8	R	6.877	-73.056	149.3	3.2	Mw	occidente	[3, 4)
2017	11	23	4	59	42.1	L	8.308	-71.827	5	2.4	Mw	occidente	[0, 3)
2017	11	23	6	40	39.2	L	10.699	-67.954	5	1.8	Mw	centro	[0, 3)
2017	11	23	11	4	28.4	L	10.692	-62.312	84.9	4.1	Mw	oriente	[4, 5)
2017	11	23	13	51	 3.2	L	10.102	-69.21	35.3	2.4	Mw	occidente	[0, 3)
2017	11	23	15	30	43.2	R	12.654	-71.622	4.8	3.4	Mw	occidente	[3, 4)
2017	11	23	16	14	44.7	L	9.936	-67.197	16.3	2.1	Mw	centro	[0, 3)
2017	11	23	16	45	33.8	R	6.819	-73.154	158.8	3.4	Mw	occidente	[3, 4)
2017	11	23	20	50	60.0	R	10.31	-73.205	125.8	4.4	Mw	occidente	[4, 5)
2017	11	23	21	54	15.2	L	10.377	-62.429	1.2	3	Mw	oriente	[3, 4)
2017	11	24	1	33	23.3	L	10.708	-63.108	30.9	3	Mw	oriente	[3, 4)
2017	11	24	7	17	 8.1	R	6.769	-73.172	172.7	3.2	Mw	occidente	[3, 4)
2017	11	24	8	4	21.0	L	10.859	-62.434	97	3.9	Mw	oriente	[3, 4)
2017	11	24	11	12	52.0	L	10.233	-67.074	2.1	2.2	Mw	centro	[0, 3)
2017	11	24	12	38	31.7	L	8.984	-70.877	5	2.8	Mw	occidente	[0, 3)
2017	11	24	13	26	43.7	R	6.84	-73.113	162.5	4.5	Mw	occidente	[4, 5)
2017	11	24	16	17	 5.2	L	9.996	-67.205	16.1	1.9	Mw	centro	[0, 3)
2017	11	24	16	24	39.3	L	9.25	-70.434	5	2.2	Mw	occidente	[0, 3)
2017	11	25	1	31	52.2	L	10.486	-67.643	3.2	2.5	Mw	centro	[0, 3)
2017	11	25	3	39	47.4	R	6.83	-73.813	7.5	3.6	Mw	occidente	[3, 4)
2017	11	25	3	44	49.7	R	6.839	-73.469	21.9	4.1	Mw	occidente	[4, 5)
2017	11	25	4	19	 0.1	R	11.501	-73.447	28.6	4.1	Mw	occidente	[4, 5)
2017	11	25	4	56	36.4	R	6.745	-73.073	169.7	3.8	Mw	occidente	[3, 4)
2017	11	25	5	7	 5.4	L	10.836	-62.156	93.8	3.1	Mw	oriente	[3, 4)
2017	11	25	8	14	41.4	L	10.726	-62.438	82	4	Mw	oriente	[4, 5)
2017	11	25	10	14	41.8	R	11.557	-73.085	1.5	3.5	Mw	occidente	[3, 4)
2017	11	25	10	34	31.9	L	10.909	-62.227	75.4	3.4	Mw	oriente	[3, 4)
2017	11	25	13	44	52.6	L	7.978	-71.764	5	3.1	Mw	occidente	[3, 4)
2017	11	26	0	39	36.0	L	8.153	-71.585	8.8	2.4	Mw	occidente	[0, 3)
2017	11	26	3	16	29.4	L	10.22	-67.834	9.2	1.7	Mw	centro	[0, 3)
2017	11	26	4	19	19.3	R	6.089	-72.331	5	3.6	Mw	occidente	[3, 4)
2017	11	26	7	26	17.5	L	8.254	-71.496	5	2.8	Mw	occidente	[0, 3)
2017	11	26	9	7	51.0	R	6.711	-72.93	162.5	2.8	Mw	occidente	[0, 3)
2017	11	26	10	20	54.4	L	8.6	-70.821	5	2.3	Mw	occidente	[0, 3)
2017	11	26	12	2	55.8	L	10.609	-68.044	5	2.6	Mw	occidente	[0, 3)
2017	11	26	12	9	58.6	R	6.933	-73.102	13.6	3.8	Mw	occidente	[3, 4)
2017	11	26	17	20	 6.3	R	9.588	-73.302	5	3	Mw	occidente	[3, 4)
2017	11	26	17	36	29.5	R	6.835	-73.069	147.4	3.2	Mw	occidente	[3, 4)
2017	11	26	18	34	30.8	R	7.618	-73.305	142.7	4.2	Mw	occidente	[4, 5)
2017	11	26	21	22	 3.7	R	6.817	-73.13	164.2	3.8	Mw	occidente	[3, 4)
2017	11	27	3	23	30.6	R	7.06	-73.208	10.7	3.4	Mw	occidente	[3, 4)
2017	11	27	10	40	21.3	L	9.137	-70.075	5	3.1	Mw	occidente	[3, 4)
2017	11	27	16	28	41.9	L	9.974	-67.119	11.1	1.6	Mw	centro	[0, 3)
2017	11	27	16	51	54.1	L	12.428	-65.6	5	2.6	Mw	centro	[0, 3)
2017	11	27	17	17	59.4	L	10.622	-68.008	5	2.3	Mw	occidente	[0, 3)
2017	11	27	17	18	55.8	R	6.277	-73.668	121.4	3.2	Mw	occidente	[3, 4)
2017	11	27	17	51	54.7	L	12.57	-69.79	34.3	2.4	Mw	occidente	[0, 3)
2017	11	27	22	30	39.1	R	6.824	-73.156	168.4	4.1	Mw	occidente	[4, 5)
2017	11	28	0	36	59.9	L	11.068	-71.736	2.3	3.3	Mw	occidente	[3, 4)
2017	11	28	4	58	49.0	R	6.778	-73.16	152.1	3.1	Mw	occidente	[3, 4)
2017	11	28	7	50	 5.8	R	6.882	-73.373	124.8	3.4	Mw	occidente	[3, 4)
2017	11	28	8	2	49.5	L	10.254	-67.828	15.1	1.6	Mw	centro	[0, 3)
2017	11	28	9	40	22.3	L	8.734	-70.635	1.6	3	Mw	occidente	[3, 4)
2017	11	28	10	28	22.8	R	6.815	-73.161	161.6	2.8	Mw	occidente	[0, 3)
2017	11	28	10	32	35.1	R	6.812	-73.673	21.5	3	Mw	occidente	[3, 4)
2017	11	28	16	12	51.9	L	10.455	-62.376	20.5	3.5	Mw	oriente	[3, 4)
2017	11	28	19	55	 1.1	R	6.801	-73.118	163.5	4.4	Mw	occidente	[4, 5)
2017	11	29	6	26	 7.0	R	6.767	-73.128	167.1	3.9	Mw	occidente	[3, 4)
2017	11	29	10	41	 9.2	L	9.8	-68.702	9	2.7	Mw	occidente	[0, 3)
2017	11	29	12	22	30.8	L	10.494	-63.959	7.5	3.3	Mw	oriente	[3, 4)
2017	11	29	12	58	47.9	R	6.832	-73.15	163.4	4	Mw	occidente	[4, 5)
2017	11	29	14	31	 5.9	L	10.509	-71.312	5	2.8	Mw	occidente	[0, 3)
2017	11	29	17	27	55.9	R	6.84	-71.821	19.2	3.2	Mw	occidente	[3, 4)
2017	11	29	23	30	59.4	R	7.646	-72.597	5	3	Mw	occidente	[3, 4)
2017	11	29	23	39	33.6	R	7.724	-72.633	5	3.1	Mw	occidente	[3, 4)
2017	11	30	5	31	14.1	L	10.652	-66.775	15.4	2.1	Mw	centro	[0, 3)
2017	11	30	12	8	12.4	R	6.613	-72.788	231.5	3.4	Mw	occidente	[3, 4)
2017	11	30	13	47	30.9	L	10.3	-70.859	8.3	2.3	Mw	occidente	[0, 3)
2017	11	30	15	50	30.2	L	9.943	-67.213	6.3	2	Mw	centro	[0, 3)
2017	11	30	16	50	51.9	L	10.649	-63.233	6.4	2.4	Mw	oriente	[0, 3)
2017	11	30	16	53	52.2	L	9.857	-70.649	10.8	2.4	Mw	occidente	[0, 3)
2017	11	30	18	5	50.3	L	10.42	-72.758	4.9	3.4	Mw	occidente	[3, 4)
2017	11	30	19	52	 0.3	L	10.624	-63.344	39.7	2.4	Mw	oriente	[0, 3)
2017	11	30	21	5	29.2	R	6.836	-73.053	152.6	3.1	Mw	occidente	[3, 4)
2017	11	30	23	10	37.1	L	9.187	-63.296	26.3	3	Mw	oriente	[3, 4)
2017	11	30	23	14	 3.5	L	9.214	-70.248	1	3	Mw	occidente	[3, 4)
2017	12	1	1	20	46.6	L	9.732	-69.708	1	3	Mw	occidente	[3, 4)
2017	12	1	2	58	 3.0	L	9.926	-68.56	5.2	2.1	Mw	occidente	[0, 3)
2017	12	1	9	24	49.4	R	6.869	-73.114	146.6	3.7	Mw	occidente	[3, 4)
2017	12	1	12	38	16.3	L	10.021	-69.917	9.7	1.6	Mw	occidente	[0, 3)
2017	12	1	12	37	 9.7	L	9.521	-70.139	5	1.8	Mw	occidente	[0, 3)
2017	12	1	13	41	 5.2	L	10.441	-62.341	32.4	3.3	Mw	oriente	[3, 4)
2017	12	1	15	25	30.2	R	6.854	-73.044	138	3.5	Mw	occidente	[3, 4)
2017	12	1	22	27	15.1	R	9.8	-73.294	5	3.5	Mw	occidente	[3, 4)
2017	12	2	1	57	56.5	L	8.529	-70.342	1.1	2.3	Mw	occidente	[0, 3)
2017	12	2	6	25	34.8	R	6.732	-72.665	156.5	3.2	Mw	occidente	[3, 4)
2017	12	2	7	28	19.3	R	6.782	-73.483	18.8	3.5	Mw	occidente	[3, 4)
2017	12	2	8	30	34.4	R	6.716	-72.758	167.2	3.1	Mw	occidente	[3, 4)
2017	12	3	1	44	 7.9	L	9.789	-68.886	5	3.5	Mw	occidente	[3, 4)
2017	12	3	2	30	 6.0	L	9.708	-68.966	5	1.8	Mw	occidente	[0, 3)
2017	12	3	3	22	22.1	L	10.773	-69.075	5	2.1	Mw	occidente	[0, 3)
2017	12	3	3	48	33.7	L	9.745	-68.947	5	1.9	Mw	occidente	[0, 3)
2017	12	3	21	41	 5.3	R	6.803	-73.062	164.8	3.7	Mw	occidente	[3, 4)
2017	12	4	2	15	 2.5	R	6.8	-73.13	157.6	3.5	Mw	occidente	[3, 4)
2017	12	4	4	23	55.6	R	6.874	-73.171	150.6	3.8	Mw	occidente	[3, 4)
2017	12	4	8	49	32.3	R	6.845	-73.216	159	4	Mw	occidente	[4, 5)
2017	12	4	9	40	28.6	R	6.797	-73.161	168.4	3.6	Mw	occidente	[3, 4)
2017	12	4	13	36	 3.7	R	6.529	-72.196	2.6	2.8	Mw	occidente	[0, 3)
2017	12	4	14	2	39.2	R	6.567	-72.215	0	2.6	Mw	occidente	[0, 3)
2017	12	4	15	30	 2.6	L	10.593	-67.046	9	2	Mw	centro	[0, 3)
2017	12	4	18	0	11.9	L	10.98	-71.749	7.2	3.1	Mw	occidente	[3, 4)
2017	12	4	18	5	25.6	R	12.267	-73.065	95.1	3.4	Mw	occidente	[3, 4)
2017	12	5	1	20	35.3	R	6.857	-72.928	166.4	3.5	Mw	occidente	[3, 4)
2017	12	5	1	33	44.9	L	10.171	-67.978	5	2	Mw	centro	[0, 3)
2017	12	5	1	58	 5.6	L	9.781	-70.649	3.9	2.1	Mw	occidente	[0, 3)
2017	12	5	3	10	 7.5	R	6.803	-73.217	166.3	3.1	Mw	occidente	[3, 4)
2017	12	5	3	35	40.9	L	9.656	-69.392	5	2	Mw	occidente	[0, 3)
2017	12	5	3	38	42.2	R	6.76	-73.053	162	3.1	Mw	occidente	[3, 4)
2017	12	5	4	42	30.7	L	10.166	-68.008	6.3	1.7	Mw	occidente	[0, 3)
2017	12	5	7	5	 9.1	L	9.679	-69.809	5	2.2	Mw	occidente	[0, 3)
2017	12	5	17	15	 9.9	R	6.759	-72.885	147.4	3.3	Mw	occidente	[3, 4)
2017	12	5	18	2	52.0	L	10.622	-69.103	8.2	2.1	Mw	occidente	[0, 3)
2017	12	6	1	4	14.0	L	9.717	-70.243	1.8	2	Mw	occidente	[0, 3)
2017	12	6	2	42	21.8	R	6.825	-73.196	162.8	3.2	Mw	occidente	[3, 4)
2017	12	6	3	12	38.0	L	9.773	-69.78	5	2	Mw	occidente	[0, 3)
2017	12	6	4	34	 1.8	R	6.8	-73.18	166.1	3	Mw	occidente	[3, 4)
2017	12	6	15	10	46.5	L	10.647	-68.365	22.6	2.1	Mw	occidente	[0, 3)
